"Fecha","Periodo_fecha","Hora","Periodo_hora","Bosque","Codigo_vuelo_dia","Codigo_vuelo","Orden_vuelo","Polinizador","Codigo_captura","Sexo","Planta","xy","X","Y","Observaciones","x_geo","y_geo"
2020-06-23,"2",13:44:00,2,2,12,408,2,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
2020-06-23,"2",13:44:00,2,2,12,408,3,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
2020-06-23,"2",13:52:00,2,2,13,409,1,"Eristalis sp.","","","Bellis perennis","12,16","12","16","","",""
2020-06-23,"2",13:52:00,2,2,13,409,2,"Eristalis sp.","","","Bellis perennis","12,16","12","16","","",""
2020-06-23,"2",13:52:00,2,2,13,409,3,"Eristalis sp.","","","Bellis perennis","12,17","12","17","","",""
2020-06-23,"2",13:52:00,2,2,13,409,4,"Eristalis sp.","","","Bellis perennis","12,17","12","17","","",""
2020-06-23,"2",14:15:00,2,2,14,410,1,"S115","S115","","Geranium robertianum","4,24","4","24","","",""
2020-06-23,"2",14:15:00,2,2,14,410,2,"S115","S115","","Lotus corniculatus","3,22","3","22","","",""
2020-06-23,"2",14:15:00,2,2,14,410,3,"S115","S115","","Trifolium repens","3,22","3","22","","",""
2020-06-23,"2",14:15:00,2,2,14,410,4,"S115","S115","","Trifolium repens","3,22","3","22","","",""
2020-06-23,"2",14:15:00,2,2,14,410,5,"S115","S115","","Lotus corniculatus","2,21","2","21","","",""
2020-06-23,"2",14:15:00,2,2,14,410,6,"S115","S115","","Lotus corniculatus","2,21","2","21","","",""
2020-06-23,"2",14:15:00,2,2,14,410,7,"S115","S115","","Prunella vulgaris","2,19","2","19","","",""
2020-06-23,"2",14:15:00,2,2,14,410,8,"S115","S115","","Lotus corniculatus","2,19","2","19","","",""
2020-06-23,"2",14:15:00,2,2,14,410,9,"S115","S115","","Vicia pyrenaica","2,19","2","19","","",""
2020-06-23,"2",15:45:00,3,2,15,411,1,"Sphaerophoria scripta","","Macho","Bellis perennis","3,14","3","14","","",""
2020-06-23,"2",15:45:00,3,2,15,411,2,"Sphaerophoria scripta","","Macho","Bellis perennis","2,15","2","15","","",""
2020-06-23,"2",15:48:00,3,2,16,412,1,"S116","S116","","Plantago sp.","3,14","3","14","","",""
2020-06-23,"2",15:48:00,3,2,16,412,2,"S116","S116","","Plantago sp.","3,14","3","14","","",""
2020-06-23,"2",16:01:00,3,2,17,413,1,"?=185","","","Prunella vulgaris","4,12","4","12","","",""
2020-06-23,"2",16:01:00,3,2,17,413,2,"?=185","","","Gallium sp.","4,12","4","12","","",""
2020-06-23,"2",16:03:00,3,2,18,414,1,"S117","S117","","Trifolium repens","8,09","8","09","","",""
2020-06-23,"2",16:03:00,3,2,18,414,2,"S117","S117","","Trifolium repens","8,09","8","09","","",""
2020-06-23,"2",16:03:00,3,2,18,414,3,"S117","S117","","Lotus corniculatus","7,07","7","07","","",""
2020-06-23,"2",16:57:00,3,2,19,415,1,"Sphaerophoria scripta","","Macho","Cerastium vulgare","8,02","8","02","","",""
2020-06-23,"2",16:57:00,3,2,19,415,2,"Sphaerophoria scripta","","Macho","Gallium sp.","9,11","9","11","","",""
2020-06-23,"2",17:01:00,3,2,20,416,1,"Apis mellifera","","","Trifolium repens","8,03","8","03","","",""
2020-06-23,"2",17:01:00,3,2,20,416,2,"Apis mellifera","","","Trifolium repens","10,03","10","03","","",""
2020-06-23,"2",17:08:00,3,2,21,417,1,"S118","","","Ranunculus sp.","12,14","12","14","","",""
2020-06-23,"2",17:08:00,3,2,21,417,2,"S118","","","Plantago sp.","11,14","11","14","","",""
2020-06-23,"2",17:08:00,3,2,21,417,3,"S118","","","Bellis perennis","11,14","11","14","","",""
2020-06-23,"2",17:08:00,3,2,21,417,4,"S118","","","Plantago sp.","11,14","11","14","","",""
2020-06-25,"2",11:17:00,1,5,1,418,1,"Lampides boeticus","","","Erica tetralix","21,01","21","01","","",""
2020-06-25,"2",11:17:00,1,5,1,418,2,"Lampides boeticus","","","Daboecia cantabrica","20,00","20","00","","",""
2020-06-25,"2",12:00:00,1,5,2,419,1,"Erebia meolans","","","Erica tetralix","20,10","20","10","","",""
2020-06-25,"2",12:00:00,1,5,2,419,2,"Erebia meolans","","","Erica tetralix","21,12","21","12","","",""
2020-06-25,"2",13:20:00,2,5,3,420,1,"Sphaerophoria scripta","","Hembra","Potentilla erecta","8,19","8","19","","",""
2020-06-25,"2",13:20:00,2,5,3,420,2,"Sphaerophoria scripta","","Hembra","Potentilla erecta","9,19","9","19","","",""
2020-06-28,"2",11:58:00,1,2,1,421,1,"Apis mellifera","","","Plantago sp.","15,04","15","04","","",""
2020-06-28,"2",11:58:00,1,2,1,421,2,"Apis mellifera","","","Plantago sp.","15,04","15","04","","",""
2020-06-28,"2",11:58:00,1,2,1,421,3,"Apis mellifera","","","Plantago sp.","15,04","15","04","","",""
2020-06-28,"2",12:06:00,1,2,2,422,1,"Apis mellifera","","","Trifolium repens","4,01","4","01","","",""
2020-06-28,"2",12:06:00,1,2,2,422,2,"Apis mellifera","","","Trifolium repens","2,00","2","00","","",""
2020-06-28,"2",12:11:00,1,2,3,423,1,"Sirfido ojos rojos","","","Plantago sp.","9,05","9","05","","",""
2020-06-28,"2",12:11:00,1,2,3,423,2,"Sirfido ojos rojos","","","Plantago sp.","9,05","9","05","","",""
2020-06-28,"2",12:14:00,1,2,4,424,1,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,2,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,3,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,4,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,5,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,6,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,7,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,8,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,9,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,10,"Bombus pascuorum","","","Prunella vulgaris","15,09","15","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,11,"Bombus pascuorum","","","Prunella vulgaris","16,09","16","09","","",""
2020-06-28,"2",12:14:00,1,2,4,424,12,"Bombus pascuorum","","","Prunella vulgaris","16,09","16","09","","",""
2020-06-28,"2",12:20:00,1,2,5,425,1,"Eristalis sp.","","","Bellis perennis","3,17","3","17","","",""
2020-06-28,"2",12:20:00,1,2,5,425,2,"Eristalis sp.","","","Bellis perennis","3,16","3","16","","",""
2020-06-28,"2",12:20:00,1,2,5,425,3,"Eristalis sp.","","","Bellis perennis","2,16","2","16","","",""
2020-06-28,"2",12:35:00,1,2,6,426,1,"Sirfido ojos rojos","","","Plantago sp.","15,19","15","19","","",""
2020-06-28,"2",12:35:00,1,2,6,426,2,"Sirfido ojos rojos","","","Plantago sp.","15,20","15","20","","",""
2020-06-28,"2",12:50:00,2,2,7,427,1,"Eristalis sp.","","","Bellis perennis","7,23","7","23","","",""
2020-06-28,"2",12:50:00,2,2,7,427,2,"Eristalis sp.","","","Trifolium pratense","7,23","7","23","","",""
2020-06-28,"2",12:50:00,2,2,7,427,3,"Eristalis sp.","","","Bellis perennis","7,23","7","23","","",""
2020-06-28,"2",12:59:00,2,2,8,428,1,"Bombus pascuorum","","","Plantago sp.","12,14","12","14","","",""
2020-06-28,"2",12:59:00,2,2,8,428,2,"Bombus pascuorum","","","Lotus corniculatus","7,07","7","07","","",""
2020-06-28,"2",12:59:00,2,2,8,428,3,"Bombus pascuorum","","","Lotus corniculatus","7,07","7","07","","",""
2020-06-28,"2",12:59:00,2,2,8,428,4,"Bombus pascuorum","","","Lotus corniculatus","8,06","8","06","","",""
2020-06-28,"2",12:59:00,2,2,8,428,5,"Bombus pascuorum","","","Lotus corniculatus","8,06","8","06","","",""
2020-06-28,"2",12:59:00,2,2,8,428,6,"Bombus pascuorum","","","Lotus corniculatus","8,07","8","07","","",""
2020-06-28,"2",12:59:00,2,2,8,428,7,"Bombus pascuorum","","","Lotus corniculatus","8,07","8","07","","",""
2020-06-28,"2",12:59:00,2,2,8,428,8,"Bombus pascuorum","","","Lotus corniculatus","8,06","8","06","","",""
2020-06-28,"2",12:59:00,2,2,8,428,9,"Bombus pascuorum","","","Lotus corniculatus","8,06","8","06","","",""
2020-06-28,"2",12:59:00,2,2,8,428,10,"Bombus pascuorum","","","Lotus corniculatus","8,06","8","06","","",""
2020-06-28,"2",12:59:00,2,2,8,428,11,"Bombus pascuorum","","","Lotus corniculatus","8,06","8","06","","",""
2020-06-28,"2",12:59:00,2,2,8,428,12,"Bombus pascuorum","","","Prunella vulgaris","8,06","8","06","","",""
2020-06-28,"2",13:09:00,2,2,9,429,1,"Sphaerophoria scripta","","","Prunella vulgaris","12,03","12","03","","",""
2020-06-28,"2",13:09:00,2,2,9,429,2,"Sphaerophoria scripta","","","Bellis perennis","12,03","12","03","","",""
2020-06-28,"2",13:09:00,2,2,9,429,3,"Sphaerophoria scripta","","","Bellis perennis","12,03","12","03","","",""
2020-06-28,"2",13:16:00,2,2,10,430,1,"S131","S131","","Plantago sp.","17,13","17","13","","",""
2020-06-28,"2",13:16:00,2,2,10,430,2,"S131","S131","","Bellis perennis","17,13","17","13","","",""
2020-06-28,"2",13:16:00,2,2,10,430,3,"S131","S131","","Plantago sp.","17,13","17","13","","",""
2020-06-28,"2",13:20:00,2,2,11,431,1,"Abeja culo rayas","","","Ranunculus sp.","23,23","23","23","","",""
2020-06-28,"2",13:20:00,2,2,11,431,2,"Abeja culo rayas","","","Ranunculus sp.","22,24","22","24","","",""
2020-06-28,"2",13:26:00,2,2,12,432,1,"Sirfido ojos rojos","","","Ranunculus sp.","18,21","18","21","","",""
2020-06-28,"2",13:26:00,2,2,12,432,2,"Sirfido ojos rojos","","","Ranunculus sp.","18,21","18","21","","",""
2020-06-28,"2",13:35:00,2,2,13,433,1,"Bombus pratorum","","","Trifolium pratense","22,22","22","22","","",""
2020-06-28,"2",13:35:00,2,2,13,433,2,"Bombus pratorum","","","Trifolium pratense","22,22","22","22","","",""
2020-06-28,"2",13:35:00,2,2,13,433,3,"Bombus pratorum","","","Trifolium pratense","22,22","22","22","","",""
2020-06-28,"2",13:35:00,2,2,13,433,4,"Bombus pratorum","","","Trifolium pratense","22,22","22","22","","",""
2020-06-28,"2",13:35:00,2,2,13,433,5,"Bombus pratorum","","","Trifolium pratense","22,22","22","22","","",""
2020-06-28,"2",13:48:00,2,2,14,434,1,"S132","S132","","Ranunculus sp.","1,17","1","17","","",""
2020-06-28,"2",13:48:00,2,2,14,434,2,"S132","S132","","Bellis perennis","1,17","1","17","","",""
2020-06-28,"2",13:48:00,2,2,14,434,3,"S132","S132","","Bellis perennis","0,17","0","17","","",""
2020-06-28,"2",13:50:00,2,2,15,435,1,"Sphaerophoria scripta","","Hembra","Bellis perennis","1,20","1","20","","",""
2020-06-28,"2",13:50:00,2,2,15,435,2,"Sphaerophoria scripta","","Hembra","Bellis perennis","1,20","1","20","","",""
2020-06-28,"2",13:50:00,2,2,15,435,3,"Sphaerophoria scripta","","Hembra","Bellis perennis","1,20","1","20","","",""
2020-06-28,"2",13:59:00,2,2,16,436,1,"Abeja culo rayas","","","Trifolium repens","18,18","18","18","","",""
2020-06-28,"2",13:59:00,2,2,16,436,2,"Abeja culo rayas","","","Trifolium repens","17,16","17","16","","",""
2020-06-28,"2",14:10:00,2,2,17,437,1,"Sphaerophoria scripta","","Macho","Bellis perennis","4,01","4","01","","",""
2020-06-28,"2",14:10:00,2,2,17,437,2,"Sphaerophoria scripta","","Macho","Bellis perennis","4,01","4","01","","",""
2020-06-28,"2",14:10:00,2,2,17,437,3,"Sphaerophoria scripta","","Macho","Bellis perennis","4,01","4","01","","",""
2020-06-28,"2",14:13:00,2,2,18,438,1,"S133","S133","","Lotus corniculatus","0,19","0","19","","",""
2020-06-28,"2",14:13:00,2,2,18,438,2,"S133","S133","","Lotus corniculatus","0,19","0","19","","",""
2020-06-28,"2",14:13:00,2,2,18,438,3,"S133","S133","","Lotus corniculatus","0,19","0","19","","",""
2020-06-28,"2",14:13:00,2,2,18,438,4,"S133","S133","","Lotus corniculatus","0,19","0","19","","",""
2020-06-28,"2",14:19:00,2,2,19,439,1,"Bombus pascuorum","","","Prunella vulgaris","2,14","2","14","","",""
2020-06-28,"2",14:19:00,2,2,19,439,2,"Bombus pascuorum","","","Trifolium pratense","2,14","2","14","","",""
2020-06-28,"2",14:19:00,2,2,19,439,3,"Bombus pascuorum","","","Prunella vulgaris","2,15","2","15","","",""
2020-06-28,"2",14:19:00,2,2,19,439,4,"Bombus pascuorum","","","Prunella vulgaris","2,14","2","14","","",""
2020-06-28,"2",14:19:00,2,2,19,439,5,"Bombus pascuorum","","","Trifolium pratense","4,16","4","16","","",""
2020-06-28,"2",14:19:00,2,2,19,439,6,"Bombus pascuorum","","","Trifolium pratense","4,16","4","16","","",""
2020-06-28,"2",14:19:00,2,2,19,439,7,"Bombus pascuorum","","","Trifolium pratense","5,17","5","17","","",""
2020-06-28,"2",14:19:00,2,2,19,439,8,"Bombus pascuorum","","","Prunella vulgaris","5,16","5","16","","",""
2020-06-28,"2",14:19:00,2,2,19,439,9,"Bombus pascuorum","","","Trifolium pratense","5,16","5","16","","",""
2020-06-28,"2",14:19:00,2,2,19,439,10,"Bombus pascuorum","","","Trifolium pratense","5,16","5","16","","",""
2020-06-28,"2",14:19:00,2,2,19,439,11,"Bombus pascuorum","","","Trifolium pratense","5,17","5","17","","",""
2020-06-28,"2",14:19:00,2,2,19,439,12,"Bombus pascuorum","","","Prunella vulgaris","6,17","6","17","","",""
2020-06-28,"2",14:19:00,2,2,19,439,13,"Bombus pascuorum","","","Prunella vulgaris","7,18","7","18","","",""
2020-06-28,"2",14:19:00,2,2,19,439,14,"Bombus pascuorum","","","Vicia pyrenaica","7,18","7","18","","",""
2020-06-28,"2",14:19:00,2,2,19,439,15,"Bombus pascuorum","","","Vicia pyrenaica","7,18","7","18","","",""
2020-06-28,"2",14:19:00,2,2,19,439,16,"Bombus pascuorum","","","Trifolium repens","8,18","8","18","","",""
2020-06-28,"2",14:19:00,2,2,19,439,17,"Bombus pascuorum","","","Vicia pyrenaica","8,19","8","19","","",""
2020-06-28,"2",14:19:00,2,2,19,439,18,"Bombus pascuorum","","","Prunella vulgaris","8,19","8","19","","",""
2020-06-28,"2",14:19:00,2,2,19,439,19,"Bombus pascuorum","","","Trifolium repens","8,19","8","19","","",""
2020-06-28,"2",14:19:00,2,2,19,439,20,"Bombus pascuorum","","","Prunella vulgaris","8,19","8","19","","",""
2020-06-28,"2",14:19:00,2,2,19,439,21,"Bombus pascuorum","","","Lotus corniculatus","11,22","11","22","","",""
2020-06-28,"2",14:19:00,2,2,19,439,22,"Bombus pascuorum","","","Lotus corniculatus","11,22","11","22","","",""
2020-06-28,"2",14:19:00,2,2,19,439,23,"Bombus pascuorum","","","Lotus corniculatus","12,22","12","22","","",""
2020-06-28,"2",14:19:00,2,2,19,439,24,"Bombus pascuorum","","","Lotus corniculatus","12,22","12","22","","",""
2020-06-28,"2",14:19:00,2,2,19,439,25,"Bombus pascuorum","","","Geranium robertianum","12,22","12","22","","",""
2020-06-28,"2",14:22:00,2,2,20,440,1,"Bombus pascuorum","","","Vicia pyrenaica","9,21","9","21","","",""
2020-06-28,"2",14:22:00,2,2,20,440,2,"Bombus pascuorum","","","Trifolium pratense","7,23","7","23","","",""
2020-06-28,"2",14:22:00,2,2,20,440,3,"Bombus pascuorum","","","Vicia pyrenaica","6,24","6","24","","",""
2020-06-28,"2",15:10:00,2,2,21,441,1,"Apis mellifera","","","Trifolium repens","19,02","19","02","","",""
2020-06-28,"2",15:10:00,2,2,21,441,2,"Apis mellifera","","","Trifolium repens","19,02","19","02","","",""
2020-06-28,"2",15:10:00,2,2,21,441,3,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,4,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,5,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,6,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,7,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,8,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,9,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
2020-06-28,"2",15:10:00,2,2,21,441,10,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
2020-06-28,"2",15:10:00,2,2,21,441,11,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
2020-06-28,"2",15:10:00,2,2,21,441,12,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,13,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,14,"Apis mellifera","","","Trifolium repens","19,03","19","03","","",""
2020-06-28,"2",15:10:00,2,2,21,441,15,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
2020-06-28,"2",15:10:00,2,2,21,441,16,"Apis mellifera","","","Trifolium repens","18,04","18","04","","",""
2020-06-28,"2",15:10:00,2,2,21,441,17,"Apis mellifera","","","Trifolium repens","18,04","18","04","","",""
2020-06-28,"2",15:13:00,2,2,22,442,1,"S134","S134","","Ranunculus sp.","17,02","17","02","","",""
2020-06-28,"2",15:13:00,2,2,22,442,2,"S134","S134","","Bellis perennis","18,02","18","02","","",""
2020-06-28,"2",15:13:00,2,2,22,442,3,"S134","S134","","Trifolium pratense","22,22","22","22","","",""
2020-06-28,"2",15:21:00,3,2,23,443,1,"Bombus pascuorum","","","Trifolium pratense","22,22","22","22","","",""
2020-06-28,"2",15:21:00,3,2,23,443,2,"Bombus pascuorum","","","Trifolium pratense","22,23","22","23","","",""
2020-06-28,"2",15:21:00,3,2,23,443,3,"Bombus pascuorum","","","Trifolium pratense","22,23","22","23","","",""
2020-06-28,"2",15:21:00,3,2,23,443,4,"Bombus pascuorum","","","Trifolium repens","18,21","18","21","","",""
2020-06-28,"2",15:21:00,3,2,23,443,5,"Bombus pascuorum","","","Trifolium pratense","17,19","17","19","","",""
2020-06-28,"2",15:21:00,3,2,23,443,6,"Bombus pascuorum","","","Trifolium pratense","17,24","17","24","","",""
2020-06-28,"2",15:21:00,3,2,23,443,7,"Bombus pascuorum","","","Trifolium pratense","17,24","17","24","","",""
2020-06-28,"2",15:21:00,3,2,23,443,8,"Bombus pascuorum","","","Trifolium pratense","17,24","17","24","","",""
2020-06-28,"2",15:27:00,3,2,24,444,1,"Bombus pascuorum","","","Lotus corniculatus","0,23","0","23","","",""
2020-06-28,"2",15:27:00,3,2,24,444,2,"Bombus pascuorum","","","Lotus corniculatus","0,23","0","23","","",""
2020-06-28,"2",15:27:00,3,2,24,444,3,"Bombus pascuorum","","","Trifolium pratense","0,23","0","23","","",""
2020-06-28,"2",15:27:00,3,2,24,444,4,"Bombus pascuorum","","","Lotus corniculatus","0,23","0","23","","",""
2020-06-28,"2",15:27:00,3,2,24,444,5,"Bombus pascuorum","","","Trifolium pratense","2,21","2","21","","",""
2020-06-28,"2",15:27:00,3,2,24,444,6,"Bombus pascuorum","","","Trifolium pratense","2,21","2","21","","",""
2020-06-28,"2",15:27:00,3,2,24,444,7,"Bombus pascuorum","","","Lotus corniculatus","9,20","9","20","","",""
2020-06-28,"2",15:27:00,3,2,24,444,8,"Bombus pascuorum","","","Lotus corniculatus","9,20","9","20","","",""
2020-06-28,"2",15:33:00,3,2,25,445,1,"Sphaerophoria scripta","","Hembra","Bellis perennis","6,04","6","04","","",""
2020-06-28,"2",15:33:00,3,2,25,445,2,"Sphaerophoria scripta","","Hembra","Bellis perennis","6,04","6","04","","",""
2020-06-28,"2",15:33:00,3,2,25,445,3,"Sphaerophoria scripta","","Hembra","Bellis perennis","6,04","6","04","","",""
2020-06-28,"2",15:33:00,3,2,25,445,4,"Sphaerophoria scripta","","Hembra","Bellis perennis","6,04","6","04","","",""
2020-06-28,"2",15:47:00,3,2,26,446,1,"Bombus pascuorum","","","Lotus corniculatus","11,22","11","22","","",""
2020-06-28,"2",15:47:00,3,2,26,446,2,"Bombus pascuorum","","","Lotus corniculatus","10,23","10","23","","",""
2020-06-28,"2",15:47:00,3,2,26,446,3,"Bombus pascuorum","","","Lotus corniculatus","10,22","10","22","","",""
2020-06-28,"2",15:47:00,3,2,26,446,4,"Bombus pascuorum","","","Trifolium pratense","2,21","2","21","","",""
2020-06-28,"2",15:47:00,3,2,26,446,5,"Bombus pascuorum","","","Trifolium pratense","2,21","2","21","","",""
2020-06-28,"2",15:47:00,3,2,26,446,6,"Bombus pascuorum","","","Lotus corniculatus","1,21","1","21","","",""
2020-06-28,"2",16:08:00,3,2,27,447,1,"Sirfido rayas foto","","","Ranunculus sp.","18,23","18","23","","",""
2020-06-28,"2",16:08:00,3,2,27,447,2,"Sirfido rayas foto","","","Ranunculus sp.","18,23","18","23","","",""
2020-06-28,"2",16:09:00,3,2,28,448,1,"Bombus pascuorum","","","Prunella vulgaris","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,2,"Bombus pascuorum","","","Prunella vulgaris","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,3,"Bombus pascuorum","","","Thymus sp.","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,4,"Bombus pascuorum","","","Lotus corniculatus","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,5,"Bombus pascuorum","","","Lotus corniculatus","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,6,"Bombus pascuorum","","","Lotus corniculatus","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,7,"Bombus pascuorum","","","Lotus corniculatus","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,8,"Bombus pascuorum","","","Lotus corniculatus","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,9,"Bombus pascuorum","","","Lotus corniculatus","7,06","7","06","","",""
2020-06-28,"2",16:09:00,3,2,28,448,10,"Bombus pascuorum","","","Lotus corniculatus","6,07","6","07","","",""
2020-06-28,"2",16:09:00,3,2,28,448,11,"Bombus pascuorum","","","Lotus corniculatus","6,07","6","07","","",""
2020-06-28,"2",16:11:00,3,2,29,449,1,"Eristalis tenax","","","Bellis perennis","9,08","9","08","","",""
2020-06-28,"2",16:11:00,3,2,29,449,2,"Eristalis tenax","","","Bellis perennis","9,08","9","08","","",""
2020-06-28,"2",16:11:00,3,2,29,449,3,"Eristalis tenax","","","Bellis perennis","9,08","9","08","","",""
2020-06-28,"2",16:11:00,3,2,29,449,4,"Eristalis tenax","","","Bellis perennis","9,08","9","08","","",""
2020-06-28,"2",16:11:00,3,2,29,449,5,"Eristalis tenax","","","Bellis perennis","10,09","10","09","","",""
2020-06-28,"2",16:11:00,3,2,29,449,6,"Eristalis tenax","","","Bellis perennis","10,09","10","09","","",""
2020-06-28,"2",16:13:00,3,2,30,450,1,"Eristalis sp.","","","Ranunculus sp.","19,20","19","20","","",""
2020-06-28,"2",16:13:00,3,2,30,450,2,"Eristalis sp.","","","Bellis perennis","19,20","19","20","","",""
2020-06-28,"2",16:13:00,3,2,30,450,3,"Eristalis sp.","","","Bellis perennis","19,20","19","20","","",""
2020-06-28,"2",16:13:00,3,2,30,450,4,"Eristalis sp.","","","Bellis perennis","19,20","19","20","","",""
2020-06-28,"2",16:13:00,3,2,30,450,5,"Eristalis sp.","","","Bellis perennis","19,20","19","20","","",""
2020-06-28,"2",16:23:00,3,2,31,451,1,"Apis mellifera","","","Trifolium repens","15,06","15","06","","",""
2020-06-28,"2",16:23:00,3,2,31,451,2,"Apis mellifera","","","Trifolium repens","15,03","15","03","","",""
2020-06-28,"2",16:23:00,3,2,31,451,3,"Apis mellifera","","","Trifolium repens","16,04","16","04","","",""
2020-06-28,"2",16:23:00,3,2,31,451,4,"Apis mellifera","","","Trifolium repens","17,04","17","04","","",""
2020-06-28,"2",16:30:00,3,2,32,452,1,"?=S134","","","Plantago sp.","4,09","4","09","","",""
2020-06-28,"2",16:30:00,3,2,32,452,2,"?=S134","","","Plantago sp.","4,09","4","09","","",""
2020-06-28,"2",16:45:00,3,2,33,453,1,"Bombus pascuorum","","","Lotus corniculatus","17,17","17","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,2,"Bombus pascuorum","","","Lotus corniculatus","17,17","17","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,3,"Bombus pascuorum","","","Lotus corniculatus","17,17","17","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,4,"Bombus pascuorum","","","Lotus corniculatus","17,17","17","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,5,"Bombus pascuorum","","","Lotus corniculatus","17,17","17","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,6,"Bombus pascuorum","","","Lotus corniculatus","18,17","18","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,7,"Bombus pascuorum","","","Lotus corniculatus","18,17","18","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,8,"Bombus pascuorum","","","Lotus corniculatus","18,17","18","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,9,"Bombus pascuorum","","","Lotus corniculatus","18,17","18","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,10,"Bombus pascuorum","","","Lotus corniculatus","18,17","18","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,11,"Bombus pascuorum","","","Lotus corniculatus","17,17","17","17","","",""
2020-06-28,"2",16:45:00,3,2,33,453,12,"Bombus pascuorum","","","Lotus corniculatus","17,16","17","16","","",""
2020-06-28,"2",16:45:00,3,2,33,453,13,"Bombus pascuorum","","","Prunella vulgaris","17,16","17","16","","",""
2020-06-28,"2",16:45:00,3,2,33,453,14,"Bombus pascuorum","","","Prunella vulgaris","17,16","17","16","","",""
2020-06-28,"2",16:50:00,3,2,34,454,1,"S136","S136","","Trifolium repens","18,12","18","12","","",""
2020-06-28,"2",16:50:00,3,2,34,454,2,"S136","S136","","Trifolium repens","18,12","18","12","","",""
2020-06-28,"2",16:50:00,3,2,34,454,3,"S136","S136","","Trifolium repens","18,11","18","11","","",""
2020-06-28,"2",16:50:00,3,2,34,454,4,"S136","S136","","Trifolium repens","18,11","18","11","","",""
2020-06-28,"2",16:57:00,3,2,35,455,1,"Apis mellifera","","","Trifolium repens","20,04","20","04","","",""
2020-06-28,"2",16:57:00,3,2,35,455,2,"Apis mellifera","","","Trifolium repens","20,04","20","04","","",""
2020-06-28,"2",16:57:00,3,2,35,455,3,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
2020-06-28,"2",16:57:00,3,2,35,455,4,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
2020-06-28,"2",16:57:00,3,2,35,455,5,"Apis mellifera","","","Trifolium repens","19,04","19","04","","",""
